Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air
2019-02-08,2019,2,ZIMA,16.317897136031107,51.70474449343391,9393.576198359991,1827.1146301319689
2019-02-08,2019,2,ZIMA,16.380779205919474,51.70474449343391,13536.466747862743,1827.1146412501885
2019-02-08,2019,2,ZIMA,16.50654334569621,51.70474449343391,22057.394460405107,1824.064817084265
2019-02-08,2019,2,ZIMA,16.380779205919474,51.767626563322295,13579.795868154419,1827.1146240694377
2019-02-08,2019,2,ZIMA,16.44366127580784,51.767626563322295,17804.209599743044,1825.306144991295
2019-02-08,2019,2,ZIMA,16.50654334569621,51.767626563322295,22074.485805491204,1823.7772216796277
2019-02-08,2019,2,ZIMA,16.44366127580784,51.830508633210655,20393.201394288095,1823.8770488143002
2019-02-08,2019,2,ZIMA,16.50654334569621,51.830508633210655,24206.176821790705,1823.7772221094476
2019-02-15,2019,2,ZIMA,15.874220871313092,51.64186242354555,24257.366525111753,1818.4073566399577
2019-02-16,2019,2,ZIMA,15.93710294120146,51.57898035365719,24728.915215598103,1837.5435193813046
2019-02-16,2019,2,ZIMA,15.999985011089827,51.57898035365719,21850.469323132158,1829.3593704113182
2019-02-16,2019,2,ZIMA,16.062867080978187,51.57898035365719,19525.316298717353,1829.3522925519978
2019-02-16,2019,2,ZIMA,16.314395360531655,51.57898035365719,19368.25293123731,1834.1898839759756
2019-02-16,2019,2,ZIMA,16.377277430420023,51.57898035365719,21639.77515761943,1831.6883862788304
2019-02-16,2019,2,ZIMA,16.44015950030839,51.57898035365719,24480.639786017313,1828.1338420287086
2019-02-16,2019,2,ZIMA,15.874220871313092,51.64186242354555,24257.366525111753,1829.727040963634
2019-02-16,2019,2,ZIMA,15.93710294120146,51.64186242354555,20413.472177293857,1838.3290693047868
2019-02-16,2019,2,ZIMA,16.125749150866554,51.64186242354555,11335.474818464447,1842.4416452943215
2019-02-16,2019,2,ZIMA,16.18863122075492,51.64186242354555,10395.120482226104,1842.441649157117
2019-02-16,2019,2,ZIMA,16.251513290643288,51.64186242354555,11200.126427246461,1842.3455218290123
2019-02-16,2019,2,ZIMA,16.314395360531655,51.64186242354555,13440.461530996798,1841.8295898490485
2019-02-16,2019,2,ZIMA,16.377277430420023,51.64186242354555,16542.918228079325,1841.0652413573828
2019-02-16,2019,2,ZIMA,16.44015950030839,51.64186242354555,20112.41374306692,1839.7895336217828
2019-02-16,2019,2,ZIMA,16.503041570196757,51.64186242354555,23940.948591908513,1837.0108853305333
2019-02-16,2019,2,ZIMA,15.874220871313092,51.70474449343391,22164.586672424783,1824.9639762360077
2019-02-16,2019,2,ZIMA,16.125749150866554,51.70474449343391,5654.931526600341,1829.4929352909853
2019-02-16,2019,2,ZIMA,16.18863122075492,51.70474449343391,3401.765962255065,1832.0201588056855
2019-02-16,2019,2,ZIMA,16.251513290643288,51.70474449343391,5378.875677205659,1840.721170761677
