Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air
2019-01-31,2019,1,ZIMA,16.817451919638586,51.57898035365719,4097.049152339476,1842.2929692024877
2019-01-31,2019,1,ZIMA,16.880333989526953,51.57898035365719,8342.87147823116,1862.1698015789464
2019-01-31,2019,1,ZIMA,16.94321605941532,51.57898035365719,12665.426555374055,1876.8303347006708
2019-01-31,2019,1,ZIMA,17.006098129303687,51.57898035365719,17006.302359631587,1877.1160428347819
2019-01-31,2019,1,ZIMA,17.068980199192055,51.57898035365719,21354.326951061896,1877.2839378272745
2019-01-31,2019,1,ZIMA,16.75456984975022,51.64186242354555,5700.671005645907,1856.383555226905
2019-01-31,2019,1,ZIMA,16.817451919638586,51.64186242354555,6877.713124472197,1856.3835449218466
2019-01-31,2019,1,ZIMA,16.880333989526953,51.64186242354555,10002.381498184013,1870.8079833984696
2019-01-31,2019,1,ZIMA,16.94321605941532,51.64186242354555,13810.566952387238,1870.9569067092818
2019-01-31,2019,1,ZIMA,17.006098129303687,51.64186242354555,17870.512483347866,1877.2839287537765
2019-01-31,2019,1,ZIMA,17.068980199192055,51.64186242354555,22043.545537886053,1877.283932059613
2019-01-31,2019,1,ZIMA,16.75456984975022,51.70474449343391,12685.980479552787,1854.647035037005
2019-01-31,2019,1,ZIMA,16.817451919638586,51.70474449343391,13255.900035496014,1855.082226532785
2019-01-31,2019,1,ZIMA,16.880333989526953,51.70474449343391,15112.59324189347,1870.4673544437937
2019-01-31,2019,1,ZIMA,16.94321605941532,51.70474449343391,17859.14262116209,1870.5454388540777
2019-01-31,2019,1,ZIMA,16.565923640085124,51.767626563322295,23874.360079904105,1834.8602346613518
2019-01-31,2019,1,ZIMA,16.62880570997349,51.767626563322295,21708.214615169894,1834.860231929562
2019-01-31,2019,1,ZIMA,16.69168777986186,51.767626563322295,20256.910366016018,1834.8602280971206
2019-01-31,2019,1,ZIMA,16.817451919638586,51.767626563322295,20050.855201186074,1870.067153562757
