Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,tropospheric_NO2_column_number_density,O3_column_number_density,SO2_column_number_density,miejsce,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m_mean,dewpoint_temperature_2m_min,dewpoint_temperature_2m_max,wilgotnosc_wzgledna_mean,wilgotnosc_wzgledna_min,wilgotnosc_wzgledna_max,predkosc_wiatru_mean,predkosc_wiatru_min,predkosc_wiatru_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,total_precipitation_hourly_sum,kierunek_wiatru_sredni,folder
2019-02-08,2019,2,ZIMA,16.317897136031107,51.70474449343391,9393.576198359991,1827.1146301319689,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.380779205919474,51.70474449343391,13536.466747862743,1827.1146412501885,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.380779205919474,51.767626563322295,13579.79586815442,1827.1146240694377,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.44366127580784,51.767626563322295,17804.209599743044,1825.306144991295,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.44366127580784,51.830508633210655,20393.20139428809,1823.8770488143,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.50654334569621,51.70474449343391,22057.394460405107,1824.064817084265,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.50654334569621,51.767626563322295,22074.485805491204,1823.777221679628,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-08,2019,2,ZIMA,16.50654334569621,51.830508633210655,24206.176821790705,1823.777222109448,,,,,,wilkow,275.68883959452313,274.2826843261719,278.3553161621094,273.57823435465497,272.82606506347656,275.0157775878906,86.07760577415199,77.59189370480797,90.09617956238375,3.8030402127801817,3.3274921919362552,4.552319700077071,100509.88509114583,100224.8828125,100700.296875,2.14482975025021e-06,218.76258641581617,Wilkow
2019-02-15,2019,2,ZIMA,15.874220871313092,51.64186242354555,24257.366525111756,1818.4073566399577,,,,,,wilkow,276.60241572062176,272.64073181152344,282.7226104736328,273.7001215616862,271.1549530029297,276.3169403076172,82.21465194421441,61.47123101391525,92.61317461376206,2.606968053213524,1.960003198608522,3.01743885601591,102195.98844401042,101984.15625,102332.0234375,8.52346317969932e-07,269.73501853577187,Wilkow
2019-02-16,2019,2,ZIMA,15.874220871313092,51.64186242354555,24257.366525111756,1829.727040963634,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.874220871313092,51.70474449343391,22164.586672424783,1824.963976236008,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.874220871313092,51.767626563322295,22181.44722699705,1820.6920713570923,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.874220871313092,51.830508633210655,24303.62307121867,1805.2196021515333,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.93710294120146,51.57898035365719,24728.915215598103,1837.5435193813048,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.93710294120146,51.64186242354555,20413.472177293857,1838.3290693047868,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.93710294120146,51.767626563322295,17910.389964682126,1824.141294953144,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.93710294120146,51.830508633210655,20485.838537996675,1798.6623535156036,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
2019-02-16,2019,2,ZIMA,15.93710294120146,51.893390703099016,24828.66642063054,1827.8884980656328,,,,,,wilkow,277.87439982096356,270.99658203125,285.66856384277344,272.7678572336833,268.83790588378906,278.1363220214844,70.75619651881443,56.22233970491083,89.35091605698548,2.810185455758026,1.999472740775957,3.789460598848592,101632.53059895833,101407.46484375,101963.5546875,4.351138045421976e-07,225.8808283266319,Wilkow
