Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,miejsce,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m_mean,dewpoint_temperature_2m_min,dewpoint_temperature_2m_max,wilgotnosc_wzgledna_mean,wilgotnosc_wzgledna_min,wilgotnosc_wzgledna_max,predkosc_wiatru_mean,predkosc_wiatru_min,predkosc_wiatru_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,total_precipitation_hourly_sum,kierunek_wiatru_sredni,folder
2019-02-07,2019,2,ZIMA,22.66898619475613,49.75540032689455,14098.361388401683,1811.135748900532,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.66898619475613,49.81828239678293,7923.388387536775,1811.1357580503047,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.73186826464449,49.75540032689455,16238.157237367051,1811.135740692897,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.73186826464449,49.81828239678293,11296.469684075651,1819.795304169179,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.794750334532857,49.692518257006185,24568.09893699665,1833.43937493706,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.794750334532857,49.75540032689455,19223.80820401677,1830.5131201642828,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.794750334532857,49.81828239678293,15275.813187313131,1833.2277700406428,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.857632404421224,49.75540032689455,22724.32426335913,1832.6613794062496,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.857632404421224,49.81828239678293,19493.60669630893,1835.0822275344217,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
2019-02-07,2019,2,ZIMA,22.857632404421224,49.881164466671294,18478.133078649764,1833.308596443337,,,,,,tuliglowy,273.4596761067708,269.86863708496094,279.1184539794922,269.1311601003011,267.5331573486328,270.6340637207031,74.20466855938479,51.19470518849391,91.87411497050763,3.0688847271684723,1.573893234329937,4.622813805511747,98857.0537109375,98503.2734375,99325.6796875,5.3478188419830985e-06,180.95638601922056,tuliglowy
