Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,miejsce,temperature_2m_mean,temperature_2m_min,temperature_2m_max,dewpoint_temperature_2m_mean,dewpoint_temperature_2m_min,dewpoint_temperature_2m_max,wilgotnosc_wzgledna_mean,wilgotnosc_wzgledna_min,wilgotnosc_wzgledna_max,predkosc_wiatru_mean,predkosc_wiatru_min,predkosc_wiatru_max,surface_pressure_mean,surface_pressure_min,surface_pressure_max,total_precipitation_hourly_sum,kierunek_wiatru_sredni,folder
2019-02-05,2019,2,ZIMA,17.38689232413334,51.39033414399208,23641.70638125545,1813.5976687598147,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.449774394021706,51.39033414399208,20607.469992068694,1811.6083297211885,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.512656463910073,51.32745207410372,24481.74706033888,1815.4904913143748,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.512656463910073,51.39033414399208,18127.40741517957,1810.7844213666624,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.575538533798436,51.32745207410372,23268.202836852244,1817.142691342825,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.575538533798436,51.39033414399208,16454.04275878798,1810.784425526096,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.638420603686804,51.32745207410372,22841.02379795834,1827.152482898751,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.70130267357517,51.32745207410372,23243.605987184383,1830.366333902412,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.70130267357517,51.45321621388044,9839.10546099489,1818.9918023579132,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.70130267357517,51.51609828376883,4681.163383275066,1804.4642339047969,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.70130267357517,51.57898035365719,6701.633330797314,1835.67883300788,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.764184743463538,51.32745207410372,24434.97185202897,1850.5243911495536,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.764184743463538,51.39033414399208,18064.272486121223,1848.7846679687852,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.764184743463538,51.45321621388044,12387.702666587038,1820.1264648437848,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.764184743463538,51.51609828376883,8859.049040272603,1805.261725587996,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.764184743463538,51.57898035365719,10069.924009852337,1835.678833007848,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.827066813351905,51.39033414399208,20524.141332098487,1848.7846679687211,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
2019-02-05,2019,2,ZIMA,17.827066813351905,51.45321621388044,15755.873983799456,1820.126464843722,,,,,,bogdaj-uciechow-czeszow,270.0544853210449,266.2141571044922,273.4159393310547,268.556676864624,265.00633239746094,272.37779235839844,89.45582936704814,84.23874239166778,94.20776084282012,2.948308156011052,2.333671869421336,3.5686618689479044,101350.53841145833,101229.66796875,101553.11328125,4.898309697409786e-05,208.2429152034218,bogdaj_uciechow
