Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air
2019-02-07,2019,2,ZIMA,22.668986194756126,49.818282396782934,22460.758843357904,1811.1357580503052
2019-02-07,2019,2,ZIMA,22.73186826464449,49.818282396782934,23100.35486137293,1819.795304169179
2019-02-07,2019,2,ZIMA,22.794750334532857,49.818282396782934,24567.33080198617,1833.2277700406428
2019-02-07,2019,2,ZIMA,22.857632404421224,49.881164466671294,21189.99202699651,1833.3085964433367
2019-02-07,2019,2,ZIMA,22.92051447430959,49.881164466671294,24501.433160808512,1833.3086403032444
2019-02-16,2019,2,ZIMA,22.539720279479937,49.818282396782934,23930.791786928894,1815.5648679255323
2019-02-16,2019,2,ZIMA,22.602602349368304,49.818282396782934,22759.15190906055,1817.7853510330574
2019-02-16,2019,2,ZIMA,22.66548441925667,49.818282396782934,22451.320776329067,1821.51786654591
2019-02-16,2019,2,ZIMA,22.72836648914504,49.818282396782934,23041.944110980392,1821.5505498725172
2019-02-16,2019,2,ZIMA,22.791248559033406,49.818282396782934,24466.041940066232,1821.5668922716845
2019-02-16,2019,2,ZIMA,22.41395613970321,49.881164466671294,23218.13102685405,1811.098828625528
2019-02-16,2019,2,ZIMA,22.476838209591577,49.881164466671294,20074.386052200312,1820.2342644164896
2019-02-16,2019,2,ZIMA,22.539720279479937,49.881164466671294,17538.93490562306,1820.0027673879936
2019-02-16,2019,2,ZIMA,22.602602349368304,49.881164466671294,15905.38808781178,1828.7780492633285
2019-02-16,2019,2,ZIMA,22.66548441925667,49.881164466671294,15462.284276128039,1830.2863261642603
2019-02-16,2019,2,ZIMA,22.72836648914504,49.881164466671294,16306.954457242937,1829.8914391825008
2019-02-16,2019,2,ZIMA,22.791248559033406,49.881164466671294,18261.573674572403,1829.12939238618
2019-02-16,2019,2,ZIMA,22.351074069814842,49.944046536559654,23412.679562616457,1807.196397551497
2019-02-16,2019,2,ZIMA,22.41395613970321,49.944046536559654,19275.602727838694,1814.2842851324172
2019-02-16,2019,2,ZIMA,22.476838209591577,49.944046536559654,15350.080184784147,1820.3198613045536
2019-02-16,2019,2,ZIMA,22.539720279479937,49.944046536559654,11848.290547511337,1820.3111279968489
2019-02-16,2019,2,ZIMA,22.602602349368304,49.944046536559654,9263.909635780445,1831.243401826849
2019-02-16,2019,2,ZIMA,22.66548441925667,49.944046536559654,8481.682896390543,1831.279529915085
2019-02-16,2019,2,ZIMA,22.72836648914504,49.944046536559654,9936.730943936836,1831.2795329138935
2019-02-16,2019,2,ZIMA,22.791248559033406,49.944046536559654,12892.604697841101,1831.2795426983039
2019-02-16,2019,2,ZIMA,22.351074069814842,50.006928606448014,21868.46766861241,1802.2779063089101
2019-02-16,2019,2,ZIMA,22.41395613970321,50.006928606448014,17373.980294857156,1805.8709020536567
2019-02-16,2019,2,ZIMA,22.476838209591577,50.006928606448014,12888.300516702679,1806.3469511540884
2019-02-16,2019,2,ZIMA,22.539720279479937,50.006928606448014,8425.513103939857,1807.074532857601
2019-02-16,2019,2,ZIMA,22.351074069814842,50.069810676336374,22497.72895421683,1799.8778274746767
2019-02-16,2019,2,ZIMA,22.41395613970321,50.069810676336374,18165.993601830167,1803.8586395857578
